host;Questel unique family ID (FAN);Priority dates;Latest standardized assignees - inventors removed
suin;68048608;11/04/2013;KOREA VETCHEM
suin;68048608;11/04/2013;OPTIPHARM
mult_sp;68058914;14/06/2013;REPUBLICAN GOVERNMENT ENTPR ON THE BASIS OF ECONOMIC CONTROL RIGHTS RESEARCH INSTITUTE FOR BIOLOG SAFETY PROBL
avian_flu;68066209;07/08/2014;YANGZHOU UNIVERSITY
avian;68066998;13/08/2014;JILIN UNIVERSITY
mult_sp;68147480;"2001-04-06
2002-04-04
2002-04-05
2003-02-26
2003-09-30
2003-10-06
2003-11-17
2010-04-12";MERIAL
avian_flu;68147589;"2005-04-11
2006-04-10
2007-10-10
2009-12-23";PAX VAX
avian_flu;68147589;"2005-04-11
2006-04-10
2007-10-10
2009-12-23";PURDUE RESEARCH FOUNDATION
avian_flu;68147589;"2005-04-11
2006-04-10
2007-10-10
2009-12-23";US DEPARTMENT OF HEALTH & HUMAN SERVICES
suin;68152486;22/05/2013;QINGDAO MINGQIN BIOLOGICAL TECHNOLOGY
avian_flu;68160801;04/09/2014;TIANJIN RINGPU BIOLOGY TECHNOLOGY
avian_flu;68203203;"2013-06-26
2014-06-17";UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO
avian;68208939;17/07/2014;INSTITUTE OF ANIMAL SCIENCE & VETERINARY MEDICINE SHANDONG ACADEMY OF AGRICULTURAL SCIENCES
avian_flu;68217054;11/09/2014;HARBIN VETERINARY RESEARCH INSTITUTE CAAS
avian_flu;68254373;31/10/2013;PU LIKE BIO ENGINEERING
suin;68254416;19/11/2013;PU LIKE BIO ENGINEERING
suin;68254443;24/06/2014;PU LIKE BIO ENGINEERING
suin;68254613;03/04/2014;PU LIKE BIO ENGINEERING
mult_sp;68255923;"2014-08-22
2015-01-06
2015-12-29
2016-02-26
2016-07-19";PU LIKE BIO ENGINEERING
avian_flu;68256207;29/08/2014;CHINA ANIMAL HUSBANDRY INDUSTRY
avian_flu;68256207;29/08/2014;QYH BIOTECH
suin;68305156;12/10/1999;BOEHRINGER INGELHEIM VETMEDICA
bovin;68308674;"2005-12-07
2006-11-24
2008-05-13
2011-06-22";ZOETIS SERVICES
mult_sp;68309561;"2004-05-17
2005-05-16
2008-08-04
2011-01-07";CNRS - CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
mult_sp;68309561;"2004-05-17
2005-05-16
2008-08-04
2011-01-07";INSERM - INSTITUT NATIONAL DE LA SANTE ET DE LA RECHERCHE MEDICALE
mult_sp;68309561;"2004-05-17
2005-05-16
2008-08-04
2011-01-07";INSTITUT PASTEUR
avian;68317734;17/09/2014;PU LIKE BIO ENGINEERING
avian;68384596;28/04/2014;LUOYANG HUIZHONG BIOTECH
avian;68384596;28/04/2014;PU LIKE BIO ENGINEERING
suin;68386745;20/06/2014;PU LIKE BIO ENGINEERING
avian;68441989;"1999-05-05
1999-12-16
2002-03-06
2002-05-17
2003-05-19
2011-07-21
2013-07-23
2014-07-21";MIRADA MEDICAL
avian_flu;68455735;16/07/2013;PU LIKE BIO ENGINEERING
suin;68455749;18/07/2013;PU LIKE BIO ENGINEERING
suin;68455758;18/07/2013;PU LIKE BIO ENGINEERING
bovin;68500825;29/07/2013;GRIFFITH UNIVERSITY
avian_flu;68524662;20/10/2014;NATIONAL INSTITUTE FOR VIRAL DISEASE CONTROL & PREVENTION CHINESE CENTER FOR DISEASE CONTROL & PREVENTION
avian_flu;68525207;09/10/2014;JIANGSU ACADEMY OF AGRICULTURAL SCIENCES
suin;68538611;24/08/2009;JOHN BELL RINGER INGELHEIM TIME WET MEDICA
avian;68560074;03/10/2014;HARBIN BOAO BIOLOGICAL MEDICAL TECHNOLOGY DEVELOPMENT
avian_flu;68575549;09/10/2014;JIANGSU ACADEMY OF AGRICULTURAL SCIENCES
mult_sp;68614101;30/09/2014;SHINAIKE JIANGSU BIOLOGICAL PHARMACEUTICAL
avian;68620913;07/11/2014;NORTHEAST AGRICULTURAL UNIVERSITY
avian;68621446;05/11/2014;SUN YAT SEN UNIVERSITY
avian_flu;68622054;10/11/2014;JIANGSU ACADEMY OF AGRICULTURAL SCIENCES
avian;68650309;29/07/2013;KONKUK UNIVERSITY INDUSTRIAL COOPERATION
mult_sp;68726279;21/11/2014;CHANGZHOU TONGTAI BIOLOGICAL PHARMACEUTICAL TECHNOLOGY
avian;68728057;28/11/2014;SUN YAT SEN UNIVERSITY
suin;68769407;20/03/2002;MERIAL
avian;68769970;"2013-09-06
2014-09-05";CEVA SANTE ANIMALE
avian;68781436;07/11/2014;NORTHEAST AGRICULTURAL UNIVERSITY
suin;68827815;03/09/2013;CHINA AGRICULTURAL UNIVERSITY
suin;68827816;03/09/2013;CHINA AGRICULTURAL UNIVERSITY
avian;68833616;11/09/2013;PU LIKE BIO ENGINEERING
avian;68850764;28/08/2013;BIOPOA
avian;68850770;28/08/2013;BIOPOA
suin;68859915;30/08/2005;UNIVERSITY OF NEBRASKA
mult_sp;68866689;16/09/2013;BEIJING ZHONGKE BAIKE BIOTECHNOLOGY
avian_flu;68886307;25/11/2014;CHENGDU VERO BIOTECHNOLOGY
mult_sp;68934963;"2013-07-23
2014-07-23
2016-06-28";UNIVERSITY OF MISSOURI
mult_sp;68949721;18/11/2014;TIANJIN RINGPU BIOLOGY TECHNOLOGY
suin;68953014;28/11/2014;XINJIANG TECON ANIMAL HUSBANDRY BIOLOGICAL TECHNOLOGY
suin;68991439;24/10/2014;WUHAN ENGINEERING SCIENCE & TECHNOLOGY RESEARCH INSTITUTE
mult_sp;68992736;07/11/2014;INNER MONGOLIA BIWEI ANTAI BIOLOGICAL TECHNOLOGY
suin;69001737;17/12/2014;QINGDAO MINGQIN BIOLOGICAL TECHNOLOGY
avian;69068954;09/12/2014;SHANDONG SINDER TECHNOLOGY
suin;69122226;19/10/2013;KONKUK UNIVERSITY INDUSTRIAL COOPERATION
suin;69138103;15/12/2014;WUHAN RESEARCH INSTITUTE OF ANIMAL & VETERINARYSCIENCE
avian_flu;69221371;03/12/2014;BEIJING VETERINARY BIOPHARMACEUTICAL PLANT
suin;69228672;19/12/2014;SHANGHAI VETERINARY RESEARCH INSTITUTE CHINESE ACADEMY OF AGRICULTURAL SCIENCES
avian;69229920;22/12/2014;TIANJIN RINGPU BIOLOGY TECHNOLOGY
suin;69239400;30/12/2014;SHANXI LONGKER BIOLOGICAL PHARMACEUTICAL
bovin;69279250;"2013-11-01
2014-10-30
2017-08-04";MERIAL
suin;69287260;25/12/2014;CHINA AGRICULTURAL UNIVERSITY
suin;69293731;20/01/2015;INSTITUTE OF ANIMAL SCIENCE & VETERINARY MEDICINE SHANDONG ACADEMY OF AGRICULTURAL SCIENCES
mult_sp;69316676;19/10/2013;KONKUK UNIVERSITY INDUSTRIAL COOPERATION
avian_flu;69334449;27/01/2015;YANGZHOU UNIVERSITY
avian_flu;69336139;25/09/2014;PU LIKE BIO ENGINEERING
avian;69403655;09/02/2015;QINGDAO MINGQIN BIOLOGICAL TECHNOLOGY
suin;69438559;02/02/2015;WUHAN UNIVERSITY
mult_sp;69438619;02/02/2015;SICHUAN AGRICULTURAL UNIVERSITY
avian_flu;69444559;16/02/2015;WUHAN SIQIYUAN BIOTECHNOLOGY
avian;69495109;06/02/2015;JILIN ZHENGYE BIOLOGICAL PRODUCTS
avian_flu;69500617;16/02/2015;WUHAN SIQIYUAN BIOTECHNOLOGY
avian;69503580;12/03/2015;YEBIO BIOENGINEERING
mult_sp;69504914;20/03/2015;CHINA ANIMAL HUSBANDRY INDUSTRY
mult_sp;69553167;05/12/2013;MERIAL
suin;69554696;03/12/2013;INTERVET INTERNATIONAL
avian;69559096;06/02/2015;JILIN ZHENGYE BIOLOGICAL PRODUCTS
mult_sp;69562818;17/02/2015;JIANGSU ACADEMY OF AGRICULTURAL SCIENCES
suin;69613632;12/12/2013;MEDTRONIC INTERVET
suin;69692104;18/12/2013;BOEHRINGER INGELHEIM VETMEDICA
suin;69697194;16/12/2013;ZOETIS SERVICES
suin;69699811;20/12/2013;BOEHRINGER INGELHEIM VETMEDICA
avian_flu;69703975;18/12/2013;PU LIKE BIO ENGINEERING
avian;69704418;19/12/2013;PU LIKE BIO ENGINEERING
suin;69705496;05/02/2015;SICHUAN AGRICULTURAL UNIVERSITY
bovin;69736478;"2015-04-09
2016-04-08";AGRICULTURAL RESEARCH COUNCIL
avian_flu;69804847;"2013-12-23
2014-12-12";TEMASEK
suin;69813222;05/02/2015;SICHUAN AGRICULTURAL UNIVERSITY
avian;70081479;23/04/2015;BIOTECHNOLOGY RESEARCH INSTITUTE THE CHINESE ACADEMY OF AGRICULTURAL SCIENCES
avian;70082251;26/01/2015;HENAN INSTITUTE OF SCIENCE & TECHNOLOGY
avian;70082408;30/01/2015;SOUTH CHINA AGRICULTURAL UNIVERSITY
avian;70082408;30/01/2015;ZHAOQING DAHUANONG BIOLOGICAL MEDICINE
avian;70269136;03/04/2015;JIANGSU INSTITUTE OF POULTRY SCIENCES
mult_sp;70275725;11/02/2015;SOUTH CHINA AGRICULTURAL UNIVERSITY
mult_sp;70275725;11/02/2015;ZHAOQING DAHUANONG BIOLOGICAL MEDICINE
mult_sp;70277275;20/03/2015;NATIONAL INSTITUTES FOR FOOD & DRUG CONTROL
suin;70324168;17/01/2014;BEIJING DABEI AGRICULTURAL SCIENCE & TECHNOLOGY
suin;70324168;17/01/2014;BEIJING DABEINONG TECHNOLOGY
suin;70324168;17/01/2014;BEIJING KEMUFENG BIOLOGICAL PHARMACEUTICAL
suin;70324168;17/01/2014;FUZHOU BEI NONG BIOTECH
avian_flu;70374470;01/04/2015;GUANGZHOU PUTAI BIOTECHNOLOGY
suin;70442434;17/04/2015;SICHUAN HUAPAI BIO PHARMACEUTICAL
mult_sp;70491623;14/05/2015;LANZHOU VETERINARY RESEARCH INSTITUTE CAAS
avian_flu;70492142;28/01/2015;FIRST AFFILIATED HOSPITAL OF GUANGZHOU MEDICAL UNIVERSITY
avian_flu;70492142;28/01/2015;ZHAOQING DAHUANONG BIOLOGIC PHARMACEUTICAL
suin;70497592;13/04/2015;NANJING AGRICULTURAL UNIVERSITY
suin;70497592;13/04/2015;NANJING CHANGJI BIOLOGICAL TECHNOLOGY
avian_flu;70498282;05/06/2015;YANGZHOU UNIVERSITY
mult_sp;70499059;23/04/2015;JIANGSU SAINUOWEI BIOPHARMACEUTICAL
suin;70499263;16/04/2015;NOVO BIOTECH
suin;70564860;23/04/2004;ZOETIS SERVICES
mult_sp;70580196;16/06/2015;CHINA INSTITUTE OF VETERINARY DRUGS CONTROL
mult_sp;70704950;20/03/2015;NATIONAL INSTITUTES FOR FOOD & DRUG CONTROL
suin;70765435;09/06/2015;ZHEJIANG MIBOLERONE BIOLOGICAL TECHNOLOGY
bovin;70801942;27/06/2013;UFPEL-UNIVERSIDADE FEDERAL DE PELOTAS
mult_sp;70807014;19/05/2015;LANZHOU VETERINARY RESEARCH INSTITUTE CAAS
suin;70812205;02/06/2015;HARBIN VETERINARY RESEARCH INSTITUTE CAAS
suin;70814154;09/06/2015;ZHEJIANG MIBOLERONE BIOLOGICAL TECHNOLOGY
mult_sp;70817927;25/06/2015;JIANGSU TAIYI BIOTECHNOLOGY
avian;70842619;20/02/2014;NATIONAL UNIVERSITY CHONBUK INDUSTRY COOP FOUND
suin;70848295;07/03/2014;UNIVERSITY OF CONNECTICUT
suin;70848295;07/03/2014;US DEPARTMENT OF AGRICULTURE
avian;70860189;22/05/2015;YANGLING GREEN BIO ENGINEERING
mult_sp;70922874;"2006-09-15
2007-09-14";COLUMBIA UNIVERSITY
mult_sp;70922874;"2006-09-15
2007-09-14";COLUMBIA UNIVERSITY
mult_sp;70922874;"2006-09-15
2007-09-14";LELAND STANFORD JUNIOR UNIVERSITY
mult_sp;70922874;"2006-09-15
2007-09-14";US DEPARTMENT OF HEALTH & HUMAN SERVICES
avian_flu;70927115;22/05/2015;YANGLING GREEN BIO ENGINEERING
avian;70927121;22/05/2015;YANGLING GREEN BIO ENGINEERING
bovin;70929414;01/06/2015;SHANDONG NORMAL UNIVERSITY
suin;70934778;17/06/2015;TIANJIN AGRICULTURAL UNIVERCITY
avian;70939959;07/07/2015;YEBIO BIOENGINEERING
suin;70977248;02/07/2015;TIANJIN RINGPU BIOLOGY TECHNOLOGY
avian_flu;70978248;07/07/2015;YEBIO BIOENGINEERING
avian_flu;70978297;07/07/2015;YEBIO BIOENGINEERING
mult_sp;71001413;30/10/2014;FEDERAL NOE G BJUDZHETNOE NAUCHNOE UCHREZHDENIE VSEROSSIJSKIJ NI I TI BIOLOG PROMY
suin;71016894;07/04/2015;LANZHOU VETERINARY RESEARCH INSTITUTE CAAS
suin;71059525;03/06/2015;QINGDAO AGRICULTURAL UNIVERSITY
suin;71117810;22/09/2003;INSTITUT PASTEUR
avian;71122593;31/12/2014;FUZHOU BEI NONG BIOTECH
avian;71124330;07/05/2015;LANZHOU VETERINARY RESEARCH INSTITUTE CAAS
avian;71181781;04/04/2014;REPUBLIC OF KOREA
suin;71212598;01/08/2015;JILIN AGRICULTURAL UNIVERSITY
suin;71212599;01/08/2015;JILIN AGRICULTURAL UNIVERSITY
avian_flu;71238560;"2007-05-31
2007-06-11
2008-05-30";STATENS SERUM INSTITUT
avian;71239754;"2014-05-02
2015-04-22";ARIZONA STATE UNIVERSITY
mult_sp;71240298;"2014-05-01
2015-04-30";IMPERIAL INNOVATIONS
mult_sp;71296186;31/03/2014;RESEARCH INSTITUTE FOR PRODUCTS DEVELOPMENT
suin;71307275;09/11/2000;UNIVERSITY OF ILLINOIS
suin;71319189;20/05/2015;JILIN HEYUAN BIOLOGICAL ENGINEERING
suin;71319195;20/05/2015;JILIN HEYUAN BIOLOGICAL ENGINEERING
avian;71320436;07/07/2015;YEBIO BIOENGINEERING
mult_sp;71321544;25/08/2015;INNER MONGOLIA HUAXI BIOTECHNOLOGY
avian_flu;71332646;11/08/2015;CHINA AGRICULTURAL UNIVERSITY
mult_sp;71366837;21/07/2015;FUDAN UNIVERSITY
suin;71487809;23/05/2014;BOEHRINGER INGELHEIM VETMEDICA
mult_sp;71491083;"2015-03-20
2015-07-06
2016-04-18
2016-07-19";PU LIKE BIO ENGINEERING
avian_flu;71513686;23/09/2015;YANGZHOU UNIVERSITY
suin;71537761;28/05/1998;KOREA MICRO BIOLOGICAL LAB
avian_flu;71542233;"2003-07-11
2005-10-18
2006-03-10
2006-05-15
2006-07-17
2006-07-21
2006-09-19
2006-10-18
2007-12-20
2008-12-19
2013-05-09
2015-06-08
2017-05-30";NOVAVAX
suin;71556149;29/06/2015;BEIJING VETERINARY BIOPHARMACEUTICAL PLANT
bovin;71607548;"1998-04-02
1998-10-26
1999-04-01";OKLAHOMA STATE UNIVERSITY
suin;71708813;19/05/2003;US DEPARTMENT OF HEALTH & HUMAN SERVICES
avian_flu;71719964;30/05/2014;INSTITUTE OF PROCESS ENGINEERING CHINESE ACADEMY OF SCIENCES
avian;71727370;17/07/2015;HENAN UNIVERSITY OF SCIENCE & TECHNOLOGY
suin;71736321;18/10/2015;YEBIO BIOENGINEERING
avian_flu;71786052;"2014-06-20
2015-05-08";US DEPARTMENT OF HEALTH & HUMAN SERVICES
avian_flu;71796595;10/06/2014;POHANG UNIVERSITY OF SCIENCE & TECHNOLOGY POSTECH
avian_flu;71809425;02/09/2015;SOUTH CHINA AGRICULTURAL UNIVERSITY
avian_flu;71848342;"2014-06-24
2015-06-24";INSTITUTE BIOTECHNOLOGII I ANTYBIOT
suin;71902498;10/08/1999;INSTITUTE OF MOLECULAR AGROBIOLOGY
bovin;71904711;30/06/2014;AQUILÓN CYL
bovin;71904711;30/06/2014;UNIVERSITAT AUTONOMA DE BARCELONA
avian_flu;71913154;17/10/2014;???????? ? ???????????? ???????????????? ???????
mult_sp;71957182;"2014-07-10
2015-04-17
2015-07-07";AIX MARSEILLE UNIVERSITE
mult_sp;71957182;"2014-07-10
2015-04-17
2015-07-07";CNRS - CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
mult_sp;71957182;"2014-07-10
2015-04-17
2015-07-07";INSERM - INSTITUT NATIONAL DE LA SANTE ET DE LA RECHERCHE MEDICALE
mult_sp;71957182;"2014-07-10
2015-04-17
2015-07-07";UNIVERSITY NAVARRA
avian_flu;71959045;10/07/2014;INSTITUTE OF BIOTECHNOLOGY ACADEMY OF MILITARY MEDICAL SCIENCES CHINA
suin;71960845;28/02/2006;CENTRO DE INGENIERIA GENETICA & BIOTECHNOLOGICA
avian;72029589;16/10/2015;TIANJIN RINGPU BIOLOGY TECHNOLOGY
avian;72033940;31/08/2015;SOUTH CHINA AGRICULTURAL UNIVERSITY
avian_flu;72041681;26/11/2015;CHINA INSTITUTE OF VETERINARY DRUGS CONTROL
suin;72070578;21/07/2014;ST ZOOPROFILATTICO SPERIMENTALE DELLA LOMBARDIA E DELL EMILLIA ROMAGNA BRUNO UBERTINI IZSLER
mult_sp;72099149;18/11/2015;BEIJING ZHONGNONG BIOLOGICAL ENGINEERING
mult_sp;72099158;18/11/2015;BEIJING ZHONGNONG BIOLOGICAL ENGINEERING
suin;72129086;18/07/2014;REPUBLIC OF KOREA
mult_sp;72141195;12/10/2015;LANZHOU INSTITUTE OF ANIMAL SCIENCE & VETERINARY PHARMACEUTICS OF CAAS
avian_flu;72141922;16/10/2015;TIANJIN RINGPU BIOLOGY TECHNOLOGY
avian;72142318;19/10/2015;BEIJING JIANXIANG HEMU BIOLOGICAL TECHNOLOGY
avian;72142318;19/10/2015;SHANXI LONGKER BIOLOGICAL PHARMACEUTICAL
avian_flu;72147981;04/11/2015;SHANDONG XINDE ANIMAL VACCINE
avian;72148561;25/11/2015;HARBIN PHARMACEUTICAL BIO VACCINE
mult_sp;72217941;04/08/2014;INDIAN COUNCIL OF AGRICULTURAL RESEARCH
suin;72236568;04/12/2015;GUANGZHOU BONIZZI BIOTECHNOLOGY
mult_sp;72264573;18/11/2014;FEDERAL NOE GOSUDARSTVENNOE BJUDZHETNOE UCHREZHDENIE FEDERAL NYJ TSENTR OKHRANY ZDOROV JA ZHIVOTNYKH
avian_flu;72269170;06/11/2015;SHANXI LONGKER BIOLOGICAL PHARMACEUTICAL
suin;72285191;15/12/2015;YEBIO BIOENGINEERING
mult_sp;72299979;"2014-08-29
2015-08-21";BIOVET PRIVATE
suin;72306897;13/08/2014;NATIONAL UNIVERSITY CHONBUK INDUSTRY COOP FOUND
suin;72307145;12/01/2016;NATIONAL UNIVERSITY CHONBUK INDUSTRY COOP FOUND
avian_flu;72324296;08/12/2015;TIANJIN RINGPU BIOLOGY TECHNOLOGY
suin;72365617;05/09/2014;CHUNG YUAN CHRISTIAN UNIVERSITY
avian_flu;72371686;26/11/2015;CHINA INSTITUTE OF VETERINARY DRUGS CONTROL
avian_flu;72375853;12/10/2015;SHANGHAI ANIMAL EPIDEMIC PREVENTION & CONTROL CENTER
suin;72416472;04/12/2015;JIANGSU NANNONG HI TECHNOLOGY
suin;72416472;04/12/2015;NANJING AGRICULTURAL UNIVERSITY
suin;72417413;08/12/2015;TIANJIN RINGPU BIOLOGY TECHNOLOGY
mult_sp;72417991;08/12/2015;LANZHOU VETERINARY RESEARCH INSTITUTE CAAS
suin;72446686;05/09/2014;CHUNG YUAN CHRISTIAN UNIVERSITY
suin;72448594;24/09/2014;UNIVERSITY OF CONNECTICUT
suin;72448594;24/09/2014;US DEPARTMENT OF AGRICULTURE
mult_sp;72487258;"2014-09-23
2015-09-23";MERIAL
avian;72514608;08/12/2015;CHINA ANIMAL HUSBANDRY INDUSTRY
avian;72514608;08/12/2015;QYH BIOTECH
avian_flu;72568101;11/12/2015;TIANJIN ZHONGSHENG CHALLENGE BIOTECHNOLOGY
avian;72639019;31/12/2015;YANGZHOU UNIVERSITY
avian;72639269;31/12/2015;YANGZHOU UNIVERSITY
avian;72639656;31/12/2015;YANGZHOU UNIVERSITY
avian;72639689;31/12/2015;YANGZHOU UNIVERSITY
suin;72644458;02/02/2016;CHENGDU TIANBANG BIOLOGICAL PRODUCT
avian_flu;72663250;"2005-07-19
2006-07-19";PFENEX
avian;72680318;"2014-10-20
2015-10-20
2017-09-13";AUBURN UNIVERSITY
avian_flu;72693163;15/12/2015;SOUTH CHINA AGRICULTURAL UNIVERSITY
avian;72698599;29/12/2015;ZHEJIANG MIBOLERONE BIOLOGICAL TECHNOLOGY
mult_sp;72766092;26/12/2015;HARBIN PHARMACEUTICAL BIO VACCINE
avian;72766979;31/12/2015;YANGZHOU UNIVERSITY
mult_sp;72816269;"1999-05-03
2000-01-03
2000-03-23
2000-05-03
2002-01-18
2002-04-05
2003-01-16
2003-07-11
2004-07-12
2015-09-30";ALTIMMUNE
mult_sp;72817065;"2014-11-03
2015-11-03";MERIAL
suin;72837285;29/12/2015;TIANJIN RINGPU BIOLOGY TECHNOLOGY
avian_flu;72837651;29/12/2015;ZHEJIANG MIBOLERONE BIOLOGICAL TECHNOLOGY
mult_sp;72841001;31/12/2015;SICHUAN AGRICULTURAL UNIVERSITY
avian;72841607;04/01/2016;INSTITUTE OF ANIMAL SCIENCE & VETERINARY MEDICINE SHANDONG ACADEMY OF AGRICULTURAL SCIENCES
avian;72842075;23/02/2016;YEBIO BIOENGINEERING
suin;72959157;10/11/2014;UNIVERSITY OF CONNECTICUT
suin;72959157;10/11/2014;US DEPARTMENT OF AGRICULTURE
suin;73036679;19/11/2014;NATIONAL PINGTUNG UNIVERSITY OF SCIENCE & TECHNOLOGY
suin;73052179;18/11/2014;CHINA INSTITUTE OF VETERINARY DRUGS CONTROL
suin;73052179;18/11/2014;GUANGDONG WINSUN BIO PHARMACEUTICAL
avian_flu;73054769;23/02/2016;YEBIO BIOENGINEERING
avian;73107912;29/12/2015;ZHEJIANG MIBOLERONE BIOLOGICAL TECHNOLOGY
suin;73110081;31/12/2015;HENAN AGRICULTURAL UNIVERSITY
mult_sp;73201336;03/03/2016;LANZHOU VETERINARY RESEARCH INSTITUTE CAAS
avian;73205442;22/01/2016;QINGDAO MINGQIN BIOLOGICAL TECHNOLOGY
bovin;73262268;06/01/2016;CHINA INSTITUTE OF VETERINARY DRUGS CONTROL
bovin;73262268;06/01/2016;SPIRIT JINYU BIOLOGICAL PHARMACEUTICAL
avian;73264372;29/03/2016;HENAN INSTITUTE OF SCIENCE & TECHNOLOGY
mult_sp;73294262;"2014-12-11
2015-12-07";CNRS - CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE
mult_sp;73294262;"2014-12-11
2015-12-07";INSTITUT PASTEUR
suin;73301175;27/11/2014;NATIONAL UNIVERSITY CHONBUK INDUSTRY COOP FOUND
avian_flu;73314860;09/10/2015;HUAZHONG AGRICULTURAL UNIVERSITY
suin;73315855;19/11/2014;PINGTUNG UNIVERSITY OF SCIENCE & TECHNOLOGY
avian;73320293;18/03/2016;SOUTH CHINA AGRICULTURAL UNIVERSITY
avian;73323949;23/02/2016;YEBIO BIOENGINEERING
avian;73352020;"2009-08-07
2013-11-22
2016-05-23";ZOETIS SERVICES
mult_sp;73366752;"2015-06-29
2015-11-12";PU LIKE BIO ENGINEERING
avian;73380803;09/05/2014;BIOTECHNOLOGY RESEARCH INSTITUTE THE CHINESE ACADEMY OF AGRICULTURAL SCIENCES
mult_sp;73380928;03/03/2016;SICHUAN AGRICULTURAL UNIVERSITY
avian;73402564;"2014-12-24
2015-12-23";MEDTRONIC INTERVET
avian_flu;73420171;16/12/2014;SEOUL NATIONAL UNIVERSITY R&DB FOUNDATION (SNU)
avian_flu;73420247;16/12/2014;SEOUL NATIONAL UNIVERSITY R&DB FOUNDATION (SNU)
avian_flu;73420248;16/12/2014;SEOUL NATIONAL UNIVERSITY R&DB FOUNDATION (SNU)
avian_flu;73420250;16/12/2014;SEOUL NATIONAL UNIVERSITY R&DB FOUNDATION (SNU)
avian;73436346;23/02/2016;YEBIO BIOENGINEERING
avian;73506154;21/03/2016;YEBIO BIOENGINEERING
mult_sp;73506250;22/03/2016;LANZHOU VETERINARY RESEARCH INSTITUTE CAAS
suin;73559913;22/12/2014;BIOAPPLICATIONS
suin;73559913;22/12/2014;KOREA RURAL DEVELOPMENT ADMINISTRATION (RDA)
avian_flu;73581054;04/02/2016;HEILONGJIANG UNIVERSITY
avian;73582517;23/02/2016;INSTITUTE OF ANIMAL SCIENCE & VETERINARY HUBEI ACADEMY OF AGRICULTURAL SCIENCES
avian;73585409;13/03/2016;SHANDONG ACADEMY OF AGRICULTURAL SCIENCES POULTRY RESEARCH INSTITUTE
avian;73586486;21/03/2016;HARBIN VETERINARY RESEARCH INSTITUTE CAAS
suin;73587782;01/04/2016;CHINA ANIMAL DISEASE CONTROL CENTER
bovin;73600657;"1999-11-30
1999-12-14
2000-11-29";BOEHRINGER INGELHEIM VETMEDICA
mult_sp;73603022;"2015-01-16
2016-01-15";ZOETIS SERVICES
suin;73623450;17/12/2014;BEIJING DABEI AGRICULTURAL SCIENCE & TECHNOLOGY
suin;73623450;17/12/2014;BEIJING DABEINONG TECHNOLOGY
suin;73623450;17/12/2014;BEIJING DABEINONG TECHNOLOGY
suin;73623450;17/12/2014;FUZHOU BEI NONG BIOTECH
avian;73629320;23/02/2016;YEBIO BIOENGINEERING
mult_sp;73631906;03/03/2016;LANZHOU VETERINARY RESEARCH INSTITUTE CAAS
avian;73637129;15/04/2016;YEBIO BIOENGINEERING
avian_flu;73637822;14/04/2016;SOUTH CHINA AGRICULTURAL UNIVERSITY
avian;73694238;29/12/2014;PU LIKE BIO ENGINEERING
suin;73697545;31/12/2014;BEIJING DABEI AGRICULTURAL SCIENCE & TECHNOLOGY
suin;73697545;31/12/2014;BEIJING DABEINONG TECHNOLOGY
suin;73697545;31/12/2014;BEIJING DABEINONG TECHNOLOGY
suin;73697545;31/12/2014;FUZHOU BEI NONG BIOTECH
avian;73702686;22/03/2016;JIANGSU ACADEMY OF AGRICULTURAL SCIENCES
mult_sp;73704546;30/03/2016;NATIONAL INSTITUTE FOR COMMUNICABLE DISEASE CONTROL & PREVENTION CHINA CDC
suin;73711267;15/04/2016;HARBIN VETERINARY RESEARCH INSTITUTE CAAS
mult_sp;73731051;"2001-04-06
2002-04-05";MERIAL
suin;73734369;26/01/2000;BOEHRINGER INGELHEIM VETMEDICA
suin;73752099;29/01/2015;INSTITUTE ANIMAL SCIENCE & VETERINARY MEDICINE SHANDONG AAS
avian;73752963;"2015-01-29
2016-01-29";CEVA SANTE ANIMALE
bovin;73773430;"2013-03-15
2014-03-13";ZOETIS SERVICES
mult_sp;73774234;"2013-05-27
2014-05-26";INMUNOVA
mult_sp;73774234;"2013-05-27
2014-05-26";SPATZ MARTÍN DIEGO LINUS
mult_sp;73775015;"2013-05-31
2013-09-18
2014-04-30
2014-05-28
2015-09-22
2015-12-28";PU LIKE BIO ENGINEERING
suin;73780486;31/12/2015;REPUBLIC OF KOREA MANAGEMENT MINI OF AGRICULTURE FOOD & RURAL AFFAIRS
mult_sp;73780858;05/03/2015;REPUBLIC OF KOREA
suin;73782605;09/03/2001;BOEHRINGER INGELHEIM VETMEDICA
avian;73794620;21/03/2016;YEBIO BIOENGINEERING
avian_flu;73795699;24/03/2016;FUZHOU BEI NONG BIOTECH
avian;73800739;11/05/2016;HARBIN BOAO BIOLOGICAL MEDICAL TECHNOLOGY DEVELOPMENT
mult_sp;73802133;07/03/2014;CHINA ANIMAL HUSBANDRY INDUSTRY
avian_flu;73854113;14/04/2016;YEBIO BIOENGINEERING
avian;73855099;08/06/2016;FUZHOU BEI NONG BIOTECH
mult_sp;73898080;16/03/2015;FEDERAL GOSUDARSTVENNOE BYUDZHETNOE UCHREZHDENIE FEDERAL TSENTR OKHRANY ZDOROVYA ZHIVOTNYKH
