host;Questel unique family ID (FAN);Priority dates;Latest standardized assignees - inventors removed
suin;62145079;2008-01-24;INSTITUTE OF ANIMAL SCIENCE & VETERINARY MEDICINE SHANDONG ACADEMY OF AGRICULTURAL SCIENCES
suin;6526948;2007-10-19;TSINGHUA UNIVERSITY
suin;36193146;2002-10-16;FEDERAL NOE GOSUDARSTVENNOE UCHREZHDENIE VSEROSSIJSKIJ NAUCHNO ISSLEDOVATEL SKIJ INSTITUT ZASHCHITY
suin;8150713;2012-11-21;FUZHOU BEI NONG BIOTECH
suin;74996819;2015-06-10;FOOYIN UNIVERSITY
suin;74665446;2015-04-21;FUZHOU BEI NONG BIOTECH
suin;74665446;2015-04-21;BEIJING DABEINONG TECHNOLOGY
suin;74665446;2015-04-21;BEIJING KEMUFENG BIOLOGICAL PHARMACEUTICAL
suin;74665446;2015-04-21;BEIJING DABEI AGRICULTURAL SCIENCE & TECHNOLOGY
suin;66609993;2013-12-19;XINJIANG TECON ANIMAL HUSBANDRY BIOLOGICAL TECHNOLOGY
suin;72959157;2014-11-10;US DEPARTMENT OF AGRICULTURE
suin;72959157;2014-11-10;UNIVERSITY OF CONNECTICUT
suin;55029083;2011-05-07;LABORATORIO AVI MEX
suin;70977248;2015-07-02;TIANJIN RINGPU BIOLOGY TECHNOLOGY
suin;46124809;2013-07-03;YEBIO BIOENGINEERING
suin;71902498;1999-08-10;INSTITUTE OF MOLECULAR AGROBIOLOGY
suin;7090009;2010-02-23;GUANGDONG YONGSHUN BIO PHARMACEUTICAL
suin;7090009;2010-02-23;CHINA INSTITUTE OF VETERINARY DRUGS CONTROL
suin;36330920;2006-09-27;pf 
suin;36208747;2002-10-17;FEDERAL NOE GOSUDARSTVENNOE UCHREZHDENIE VSEROSSIJSKIJ NAUCHNO ISSLEDOVATEL SKIJ INSTITUT ZASHCHITY
suin;36273266;2006-05-26;pf 
suin;72307145;2016-01-12;NATIONAL UNIVERSITY CHONBUK INDUSTRY COOP FOUND
suin;1372164;1999-03-08;BOEHRINGER INGELHEIM VETMEDICA
suin;36245490;2006-02-20;FEDERAL INSTITUTE
suin;70499263;2015-04-16;NOVO BIOTECH
suin;74607500;2016-07-04;CHINA INSTITUTE OF VETERINARY DRUGS CONTROL
suin;43571983;2005-12-23;US DEPARTMENT OF AGRICULTURE
suin;45469064;2011-12-14;PU LIKE BIO ENGINEERING
suin;64933923;2013-11-29;ZUNYI MEDICAL COLLEGE
suin;68377;2008-06-25;BOEHRINGER INGELHEIM VETMEDICA
suin;46001220;2013-07-03;YEBIO BIOENGINEERING
suin;7083512;2010-01-28;LUOYANG PU LIKE BIO ENGINEERING
suin;68953014;2014-11-28;XINJIANG TECON ANIMAL HUSBANDRY BIOLOGICAL TECHNOLOGY
suin;45469085;2012-12-27;TIANJIN RINGPU BIOLOGY TECHNOLOGY
suin;43587266;2006-07-05;pf 
suin;76044690;2015-09-11;US DEPARTMENT OF AGRICULTURE
suin;76044690;2015-09-11;UNIVERSITY OF CONNECTICUT
suin;76044690;2015-09-11;UNIVERSIDAD DEL PAIS VASCO
suin;7920418;2011-12-12;CHINA ANIMAL HUSBANDRY INDUSTRY
suin;76641684;2015-12-30;INTERVET INTERNATIONAL
suin;36139363;2002-04-25;FEDERAL INSTITUTE
suin;36139363;2002-04-25;SKIJ NII ZASHCHITY ZHIVOTNYKH
suin;36129018;2001-05-03;ZHIVOTNYKH
suin;36129018;2001-05-03;SKIJ NII ZASHCHITY
suin;36129018;2001-05-03;FEDERAL INSTITUTE
suin;44268009;2008-11-26;BOEHRINGER INGELHEIM VETMEDICA
suin;77560911;2017-07-06;SHANGQIU MEILAN BIOLOGICAL ENGINEERING
suin;69697194;2013-12-16;ZOETIS
suin;69697194;2013-12-16;ZOETIS SERVICES
suin;15079561;2010-03-24;SEPPIC
suin;36330202;2009-06-23;G NAUCHNOE UCHREZHDENIE SARATO
suin;36330202;2009-06-23;OOO NII MEDIKO VETERINARNYKH B
suin;1422192;1999-04-21;UNIVERSITY OF GEORGIA RESEARCH FOUNDATION
suin;1422192;1999-04-21;BAYLOR COLLEGE OF MEDICINE
suin;4912933;2001-12-21;pf 
suin;68729699;2014-08-18;pf 
suin;59617377;2013-11-04;WUHAN CHOPPER BIOLOGY
suin;64933917;2013-11-29;ZUNYI MEDICAL COLLEGE
suin;5174883;2003-09-30;WUHAN UNIVERSITY
suin;64933911;2013-11-29;ZUNYI MEDICAL COLLEGE
suin;5023626;2001-02-22;TIANYIN TEST ANIMAL CENTRE
suin;67940608;2014-02-19;SHANGHAI VETERINARY RESEARCH INSTITUTE CHINESE ACADEMY OF AGRICULTURAL SCIENCES
suin;38274090;2008-07-31;MAO XING BIOLOGICAL TECHNOLOGY
suin;38274090;2008-07-31;MAW HSING BIOTECH
suin;74456651;2014-06-19;US DEPARTMENT OF AGRICULTURE
suin;74456651;2014-06-19;UNIVERSITY OF CONNECTICUT
suin;68048608;2013-04-11;KOREA VETCHEM
suin;68048608;2013-04-11;OPTIPHARM
suin;7883899;2011-10-27;SINOVET BIOTECHNOLOGY
suin;7883899;2011-10-27;HUA WEI TE BIOPHARMACEUTICAL
suin;76374505;2015-11-26;pf 
suin;67280591;2013-01-16;pf 
suin;72416472;2015-12-04;NANJING AGRICULTURAL UNIVERSITY
suin;72416472;2015-12-04;JIANGSU NANNONG HI TECHNOLOGY
suin;7318730;2011-01-05;CHONGQING UNIVERSITY
suin;82754002;2017-12-27;BIOPOA
suin;82754002;2017-12-27;KOREA RURAL DEVELOPMENT ADMINISTRATION (RDA)
suin;35195653;2010-10-26;CHOONG ANG VACCINE LAB
suin;76488906;2016-05-12;BIOAPPLICATIONS
suin;76488906;2016-05-12;REPUBLIC OF KOREA
suin;35384161;2011-05-25;KONKUK UNIVERSITY INDUSTRIAL COOPERATION
suin;64522332;2006-01-12;SAINT JOHN BARRINGER BOEHRINGER MANNHEIM SPIRIT MEDICINE CROW
suin;73559913;2014-12-22;KOREA RURAL DEVELOPMENT ADMINISTRATION (RDA)
suin;73559913;2014-12-22;BIOAPPLICATIONS
suin;7883906;2011-05-27;SINOVET BIOTECHNOLOGY
suin;7883906;2011-05-27;HUA WEI TE BIOPHARMACEUTICAL
suin;80473489;2013-05-15;ZOE ETHYLENE & SERVICES SEA
suin;34353345;2010-05-10;REPUBLIC OF KOREA
suin;65427956;2013-12-19;INSTITUTE OF ANIMAL HEALTH GUANGDONG ACADEMY OF AGRICULTURAL SCIENCES
suin;35117848;2008-05-15;CHOONG ANG VACCINE LAB
suin;73782605;2001-03-09;BOEHRINGER INGELHEIM VETMEDICA
suin;83631814;2017-08-29;OPTIPHARM
suin;81678459;2017-04-13;INTERVET INTERNATIONAL
suin;81678459;2017-04-13;MEDTRONIC INTERVET
suin;82753995;2017-12-27;BIOPOA
suin;82753995;2017-12-27;KOREA RURAL DEVELOPMENT ADMINISTRATION (RDA)
suin;69228672;2014-12-19;SHANGHAI VETERINARY RESEARCH INSTITUTE CHINESE ACADEMY OF AGRICULTURAL SCIENCES
suin;64861;2007-01-12;UNIVERSITY OF ILLINOIS
suin;77868822;2017-06-23;CHINA AGRICULTURAL VET BIO SCIENCE & TECHNOLOGY
suin;43804395;2009-05-22;US DEPARTMENT OF AGRICULTURE
suin;68254613;2014-04-03;PU LIKE BIO ENGINEERING
suin;7432049;2011-06-01;SHANGHAI VETERINARY RESEARCH INSTITUTE CHINESE ACADEMY OF AGRICULTURAL SCIENCES
suin;61345061;2012-08-07;PU LIKE BIO ENGINEERING
suin;7205138;2010-11-25;SHANGHAI VETERINARY RESEARCH INSTITUTE CHINESE ACADEMY OF AGRICULTURAL SCIENCES
suin;1726699;2002-12-04;INSTITUTE OF BIOORG CHEMISTRY
suin;1726699;2002-12-04;INSTITUTE OF BIOTECHNOLOGY ANTIBIOT
suin;1726699;2002-12-04;UNIWERSITY OF GDANSK
suin;35221023;2009-05-08;KOREA RURAL DEVELOPMENT ADMINISTRATION (RDA)
suin;7222241;2010-06-02;pf 
suin;6905423;2009-05-18;CHINA INSTITUTE OF VETERINARY DRUGS CONTROL
suin;6905423;2009-05-18;WUHAN CHOPPER BIOLOGY
suin;6905423;2009-05-18;CHINA INSTITUTE OF VETERINARY DRUGS CONTROL
suin;7062473;2010-04-07;NORTH WEST AGRICULTURE & FORESTRY UNIVERSITY
suin;68538611;2009-08-24;JOHN BELL RINGER INGELHEIM TIME WET MEDICA
suin;7883911;2011-10-27;SINOVET BIOTECHNOLOGY
suin;7883911;2011-10-27;HUA WEI TE BIOPHARMACEUTICAL
suin;38263791;2006-07-14;ANIMAL TECHNOLOGY INSTITUTE TAIWAN
suin;61237388;2012-07-24;SBC VIRBAC
suin;8150753;2011-12-29;PU LIKE BIO ENGINEERING
suin;59394861;2012-10-24;HUAZHONG AGRICULTURAL UNIVERSITY
suin;7569667;2010-08-09;SUN YAT SEN UNIVERSITY
suin;7883890;2012-07-04;GUANGDONG DAHUANONG ANIMAL HEALTH PRODUCTS
suin;7883890;2012-07-04;CHINA ANIMAL DISEASE CONTROL CENTER
suin;7700289;2011-12-30;CHONGQING UNIVERSITY
suin;65962206;2013-10-18;NORTHEAST AGRICULTURAL UNIVERSITY
suin;44247945;2008-07-03;BOEHRINGER INGELHEIM VETMEDICA
suin;71059525;2015-06-03;QINGDAO AGRICULTURAL UNIVERSITY
suin;8039650;2011-08-26;PU LIKE BIO ENGINEERING
suin;45114391;2013-01-18;CHINA AGRICULTURAL UNIVERSITY
suin;73752099;2015-01-29;INSTITUTE ANIMAL SCIENCE & VETERINARY MEDICINE SHANDONG AAS
suin;79395412;2017-11-06;SHAANXI LIHUA NORWICH BIOTECHNOLOGY
suin;61901092;2008-09-17;JUSTUS LIEBIG UNIVERSITAT GIESSEN
suin;61901092;2008-09-17;INTERVET INTERNATIONAL
suin;67464603;2013-03-11;PU LIKE BIO ENGINEERING
suin;62152866;2008-04-30;CHINA ANIMAL DISEASE CONTROL CENTER
suin;7099808;2010-03-30;PU LIKE BIO ENGINEERING
suin;62114188;2007-06-15;PROTATEK INTERNATIONAL
suin;72365617;2014-09-05;CHUNG YUAN CHRISTIAN UNIVERSITY
suin;35221025;2009-05-08;KOREA RURAL DEVELOPMENT ADMINISTRATION (RDA)
suin;80781037;2014-08-08;IDEMITSU KOSAN
suin;72644458;2016-02-02;CHENGDU TIANBANG BIOLOGICAL PRODUCT
suin;59520822;2013-09-18;ZHEJIANG MIBOLERONE BIOLOGICAL TECHNOLOGY
suin;6507274;2006-07-11;HEALTHBANKS BIOTECH
suin;7615775;2011-12-16;WUHAN HUAYANG ANIMAL PHARMACEUTICAL
suin;64933924;2012-08-27;PU LIKE BIO ENGINEERING
suin;75714877;2016-11-24;TANGSHAN YIAN BIOLOGICAL ENGINEERING
suin;75714877;2016-11-24;BEIJING ZHONGHAI BIOTECH
suin;6673413;2007-08-31;BEIJING JIANXIANG HEMU BIOLOGICAL TECHNOLOGY
suin;8112468;2011-11-30;PU LIKE BIO ENGINEERING
suin;46624606;2011-07-29;BOEHRINGER INGELHEIM VETMEDICA
suin;59581196;2013-10-18;WUHAN RESEARCH INSTITUTE OF ANIMAL & VETERINARYSCIENCE
suin;69438559;2015-02-02;WUHAN UNIVERSITY
suin;7900823;2012-07-04;GUANGDONG DAHUANONG ANIMAL HEALTH PRODUCTS
suin;7900823;2012-07-04;CHINA ANIMAL DISEASE CONTROL CENTER
suin;81221808;2017-12-12;HUAZHONG AGRICULTURAL UNIVERSITY
suin;70497592;2015-04-13;NANJING AGRICULTURAL UNIVERSITY
suin;70497592;2015-04-13;NANJING CHANGJI BIOLOGICAL TECHNOLOGY
suin;6613984;2008-05-13;HARBIN VETERINARY RESEARCH INSTITUTE CAAS
suin;77461153;2017-08-08;JIANGSU ACADEMY OF AGRICULTURAL SCIENCES
suin;69287260;2014-12-25;CHINA AGRICULTURAL UNIVERSITY
suin;6902355;2009-08-13;SINOVET BIOTECHNOLOGY
suin;7615772;2011-12-16;WUHAN HUAYANG ANIMAL PHARMACEUTICAL
suin;59579482;2013-10-16;YANGZHOU UNIVERSITY
suin;7195569;2010-09-03;pf 
suin;71016894;2015-04-07;LANZHOU VETERINARY RESEARCH INSTITUTE CAAS
suin;8150730;2011-09-07;PU LIKE BIO ENGINEERING
suin;73315855;2014-11-19;PINGTUNG UNIVERSITY OF SCIENCE & TECHNOLOGY
suin;73623450;2014-12-17;BEIJING DABEI AGRICULTURAL SCIENCE & TECHNOLOGY
suin;73623450;2014-12-17;FUZHOU BEI NONG BIOTECH
suin;73623450;2014-12-17;BEIJING DABEINONG ANIMAL HEALTH SCIENCE & TECHNOLOGY
suin;73623450;2014-12-17;BEIJING DABEINONG TECHNOLOGY
suin;80758116;2017-03-11;CHOONG ANG VACCINE LAB
suin;7883965;2012-07-04;CHINA ANIMAL DISEASE CONTROL CENTER
suin;7883965;2012-07-04;GUANGDONG DAHUANONG ANIMAL HEALTH PRODUCTS
suin;79893337;2016-11-21;OPTIPHARM
suin;80196264;2016-12-23;INTERVET INTERNATIONAL
suin;80196264;2016-12-23;MEDTRONIC INTERVET
suin;73697545;2014-12-31;BEIJING DABEI AGRICULTURAL SCIENCE & TECHNOLOGY
suin;73697545;2014-12-31;FUZHOU BEI NONG BIOTECH
suin;73697545;2014-12-31;BEIJING DABEINONG ANIMAL HEALTH SCIENCE & TECHNOLOGY
suin;73697545;2014-12-31;BEIJING DABEINONG TECHNOLOGY
suin;7883973;2012-07-04;GUANGDONG DAHUANONG ANIMAL HEALTH PRODUCTS
suin;7883973;2012-07-04;CHINA ANIMAL DISEASE CONTROL CENTER
suin;71212598;2015-08-01;JILIN AGRICULTURAL UNIVERSITY
suin;77799754;2017-06-05;NANJING DAYAO NETWORK TECHNOLOGY
suin;7541354;2011-09-29;WUHAN RESEARCH INSTITUTE OF ANIMAL & VETERINARYSCIENCE
suin;6710317;2008-01-23;INSTITUTE OF ANIMAL SCIENCE & VETERINARY MEDICINE SHANDONG ACADEMY OF AGRICULTURAL SCIENCES
suin;7126276;2009-06-17;CHINA ANIMAL HUSBANDRY INDUSTRY
suin;79174885;2017-10-18;NORTHEAST AGRICULTURAL UNIVERSITY
suin;14820162;2001-05-21;ID LELYSTAD INSTITUTE DIERHOUDERIJ
suin;77043985;2017-06-27;JIANGSU ACADEMY OF AGRICULTURAL SCIENCES
suin;81232537;2017-09-08;JILIN KAIBO BIOTECHNOLOGY
suin;78887441;2017-09-09;HARBIN VETERINARY RESEARCH INSTITUTE CAAS
suin;79395945;2017-11-08;SHAANXI LIHUA NORWICH BIOTECHNOLOGY
suin;69001737;2014-12-17;QINGDAO MINGQIN BIOLOGICAL TECHNOLOGY
suin;62120020;2007-02-01;HARBIN VETERINARY RESEARCH INSTITUTE CAAS
suin;7500874;2011-09-06;NANJING AGRICULTURAL UNIVERSITY
suin;6715326;2008-10-29;NANJING AGRICULTURAL UNIVERSITY
suin;7062489;2010-04-07;NORTH WEST AGRICULTURE & FORESTRY UNIVERSITY
suin;68769407;2002-03-20;MERIAL
suin;7900850;2012-03-07;QILU ANIMAL HEALTH PRODUCTS
suin;7495805;2010-02-05;CHINA INSTITUTE OF VETERINARY DRUGS CONTROL
suin;59520758;2013-09-18;ZHEJIANG MIBOLERONE BIOLOGICAL TECHNOLOGY
suin;59347841;2013-06-09;NORTHEAST AGRICULTURAL UNIVERSITY
suin;78310776;2016-06-28;PU LIKE BIO ENGINEERING
suin;61815419;2013-11-25;CHONGQING AULEON BIOLOGICALS
suin;64539344;2006-11-30;JOE CONCEPCION SUPERIOR DE RENNES MASTERS CUP HOUSTON TIN PIN LOCATOR MR FORT DODGE WEST TERRITORIES CANARIA
suin;68305156;1999-10-12;BOEHRINGER INGELHEIM VETMEDICA
suin;66833797;2014-04-11;TIANJIN RINGPU BIOLOGY TECHNOLOGY
suin;6705098;2008-08-12;HUAZHONG AGRICULTURAL UNIVERSITY
suin;68152486;2013-05-22;QINGDAO MINGQIN BIOLOGICAL TECHNOLOGY
suin;76706266;2015-12-29;PU LIKE BIO ENGINEERING
suin;62120103;2007-01-09;HARBIN VETERINARY RESEARCH INSTITUTE CAAS
suin;76269283;2016-09-09;BEIJING BOERKE BIOTECHNOLOGY
suin;6991829;2008-11-17;pf 
suin;1826173;2007-07-27;GHENT UNIVERSITY
suin;36261774;2004-03-25;FEDERAL NOE GOSUDARSTVENNOE UCHREZHDENIE FEDERAL NYJ TSENTR OKHRANY ZDOROV JA ZHIVOTNYKH
suin;65062364;2013-12-16;HARBIN VETERINARY RESEARCH INSTITUTE CAAS
suin;70848295;2014-03-07;US DEPARTMENT OF AGRICULTURE
suin;70848295;2014-03-07;UNIVERSITY OF CONNECTICUT
suin;73036679;2014-11-19;NATIONAL PINGTUNG UNIVERSITY OF SCIENCE & TECHNOLOGY
suin;76459014;2017-03-20;NORTH WEST AGRICULTURE & FORESTRY UNIVERSITY
suin;7787053;2012-03-20;HARBIN VETERINARY RESEARCH INSTITUTE CAAS
suin;45515185;2013-02-01;GUANGZHOU PUTAI BIOTECHNOLOGY
suin;45515185;2013-02-01;QINGDAO HONGQIAO MINGQIN BIOTECHNOLOGY
suin;68455749;2013-07-18;PU LIKE BIO ENGINEERING
suin;7787012;2012-03-07;QILU ANIMAL HEALTH PRODUCTS
suin;6715318;2008-11-05;HARBIN VETERINARY RESEARCH INSTITUTE CAAS
suin;68827816;2013-09-03;CHINA AGRICULTURAL UNIVERSITY
suin;68827815;2013-09-03;CHINA AGRICULTURAL UNIVERSITY
suin;5165753;2004-11-11;MILITARY MEDICINE INSTITUTE UNION SERVICE DEPARTMENT NANJING MILITARY REGION PLA
suin;76432405;2016-12-13;HUAZHONG AGRICULTURAL UNIVERSITY
suin;73990647;2014-12-25;NANJING AGRICULTURAL UNIVERSITY
suin;926391;2000-05-19;BOEHRINGER INGELHEIM VETMEDICA
suin;77448801;2017-01-13;NOVO BIOTECH
suin;73734369;2000-01-26;BOEHRINGER INGELHEIM VETMEDICA
suin;45713651;2013-05-20;HEILONGJIANG ENTRY EXIT INSPECTION & QUARANTINETECHNICAL CENTER
suin;6963132;2009-10-22;HARBIN VETERINARY RESEARCH INSTITUTE CAAS
suin;72837285;2015-12-29;TIANJIN RINGPU BIOLOGY TECHNOLOGY
suin;69293731;2015-01-20;INSTITUTE OF ANIMAL SCIENCE & VETERINARY MEDICINE SHANDONG ACADEMY OF AGRICULTURAL SCIENCES
suin;76065876;2016-11-29;ZHEJIANG MIBOLERONE BIOLOGICAL TECHNOLOGY
suin;75122506;2015-06-19;SHANGHAI ACADEMY OF AGRICULTURE SCIENCES
suin;65962135;2012-11-01;PU LIKE BIO ENGINEERING
suin;70814154;2015-06-09;ZHEJIANG MIBOLERONE BIOLOGICAL TECHNOLOGY
suin;67257211;2014-03-24;QINGDAO BAOMAIDE BIOLOGICAL MEDICAL TECHNOLOGY
suin;5254692;2005-11-03;LANZHOU VETERINARY RESEARCH INSTITUTE CAAS
suin;73052179;2014-11-18;GUANGDONG WINSUN BIO PHARMACEUTICAL
suin;73052179;2014-11-18;CHINA INSTITUTE OF VETERINARY DRUGS CONTROL
suin;73997380;2016-04-12;ZHEJIANG UNIVERSITY
suin;70442434;2015-04-17;SICHUAN HUAPAI BIO PHARMACEUTICAL
suin;6715323;2008-10-29;NANJING AGRICULTURAL UNIVERSITY
suin;66609976;2013-01-05;PU LIKE BIO ENGINEERING
suin;1053427;2002-04-05;BOEHRINGER INGELHEIM VETMEDICA
suin;7896928;2012-02-07;JIANGSU ACADEMY OF AGRICULTURAL SCIENCES
suin;7991658;2012-08-29;ZHENGZHOU HOUYI PHARMACEUTICAL
suin;79484274;2017-12-29;WUHAN UNIVERSITY
suin;69705496;2015-02-05;SICHUAN AGRICULTURAL UNIVERSITY
suin;61978874;2003-09-22;INSTITUT PASTEUR
suin;61978874;2003-09-22;INSERM - INSTITUT NATIONAL DE LA SANTE ET DE LA RECHERCHE MEDICALE
suin;75773060;2015-09-19;GUANGDONG WINSUN BIO PHARMACEUTICAL
suin;62067081;2004-01-09;HUAZHONG AGRICULTURAL UNIVERSITY
suin;67112044;2014-02-28;ANIMAL & PLANT INSPECTION & QUARANTINE TECHNOLOGY CENTER OF SHENZHEN ENTRY EXIT INSPECTION & QUARANTINE BUREAU
suin;74554868;2016-08-17;ZHEJIANG MIBOLERONE BIOLOGICAL TECHNOLOGY
suin;74820532;2016-08-17;ZHEJIANG MIBOLERONE BIOLOGICAL TECHNOLOGY
suin;66047417;2014-02-19;pf 
suin;79184051;2017-11-15;CHINA INSTITUTE OF VETERINARY DRUGS CONTROL
suin;68254416;2013-11-19;PU LIKE BIO ENGINEERING
suin;62097702;2004-11-23;HUAZHONG AGRICULTURAL UNIVERSITY
suin;74049136;2016-05-20;JIN FU È?** BIOLOGICAL TECHNOLOGY
suin;70812205;2015-06-02;HARBIN VETERINARY RESEARCH INSTITUTE CAAS
suin;44900171;2012-12-28;GUIZHOU UNIVERSITY
suin;7154051;2010-08-05;CHINA INSTITUTE OF VETERINARY DRUGS CONTROL
suin;6680578;2008-10-09;NORTHEAST AGRICULTURAL UNIVERSITY
suin;68254443;2014-06-24;PU LIKE BIO ENGINEERING
suin;68033372;2014-09-01;HUAZHONG AGRICULTURAL UNIVERSITY
suin;6502153;2006-08-18;HARBIN VETERINARY RESEARCH INSTITUTE CAAS
suin;44847340;2011-09-14;SHANDONG LVDU BIO SICIENCE & TECHNOLOGY
suin;6939804;2009-10-14;GUANGDONG YONGSHUN BIO PHARMACEUTICAL
suin;46059096;2012-03-23;PU LIKE BIO ENGINEERING
suin;7115945;2009-09-11;HUAZHONG AGRICULTURAL UNIVERSITY
suin;62306077;2012-02-10;CHINA AGRICULTURAL UNIVERSITY
suin;68386745;2014-06-20;PU LIKE BIO ENGINEERING
suin;65363091;2013-12-24;BEIJING KEMUFENG BIOLOGICAL PHARMACEUTICAL
suin;65363091;2013-12-24;FUZHOU BEI NONG BIOTECH
suin;65363091;2013-12-24;BEIJING DABEINONG TECHNOLOGY
suin;65363091;2013-12-24;BEIJING DABEI AGRICULTURAL SCIENCE & TECHNOLOGY
suin;45476964;2013-02-26;SHANGHAI VETERINARY RESEARCH INSTITUTE CHINESE ACADEMY OF AGRICULTURAL SCIENCES
suin;79466457;2017-11-27;CHINESE ACADEMY OF INSPECTION AND QUARANTINE
suin;78960618;2017-11-03;NANJING ZOONBIO BIOTECHNOLOGY
suin;62331;1999-03-08;INTERVET INTERNATIONAL
suin;15080851;2011-07-29;BOEHRINGER INGELHEIM VETMEDICA
suin;76707366;2017-04-01;HENAN INSTITUTE OF SCIENCE & TECHNOLOGY
suin;7511469;2010-06-17;SHANGHAI CHUANGHONG BIOLOGICAL TECHNOLOGY
suin;7685872;2009-10-09;CHINA ANIMAL HUSBANDRY INDUSTRY
suin;7827528;2012-04-14;QINGDAO AGRICULTURAL UNIVERSITY
suin;78751799;2016-08-01;NOVO BIOTECH
suin;5254695;2005-11-03;LANZHOU VETERINARY RESEARCH INSTITUTE CAAS
suin;74820520;2016-08-17;ZHEJIANG MIBOLERONE BIOLOGICAL TECHNOLOGY
suin;6741615;2008-07-06;LANZHOU VETERINARY RESEARCH INSTITUTE CAAS
suin;79921509;2017-12-29;HUNAN SINOLAND BIOLOGICAL PHARMACEUTICAL
suin;71212599;2015-08-01;JILIN AGRICULTURAL UNIVERSITY
suin;68455758;2013-07-18;PU LIKE BIO ENGINEERING
suin;72417413;2015-12-08;TIANJIN RINGPU BIOLOGY TECHNOLOGY
suin;38229047;2003-01-20;ANIMAL HEALTH RESEARCH INSTITUTE COUNCIL OF AGRICULTURE
suin;79906656;2017-11-10;ZHEJIANG MIBOLERONE BIOLOGICAL TECHNOLOGY
suin;71736321;2015-10-18;YEBIO BIOENGINEERING
suin;6632883;2008-04-23;HARBIN VETERINARY RESEARCH INSTITUTE CAAS
suin;74547303;2016-06-13;SPIRIT JINYU BIOLOGICAL PHARMACEUTICAL
suin;74547303;2016-06-13;BEIJING BUTTON BECAUSE OF TEKTRONIX BIOTECHNOLOGY
suin;65007964;2013-11-08;CHINA ANIMAL HUSBANDRY INDUSTRY
suin;73711267;2016-04-15;HARBIN VETERINARY RESEARCH INSTITUTE CAAS
suin;72236568;2015-12-04;GUANGZHOU BONIZZI BIOTECHNOLOGY
suin;62242417;2012-01-10;TIANJIN YAOYU BIOLOGICAL TECHNOLOGY
suin;7638019;2010-10-18;BEIJING SKYWING TECHNOLOGY
suin;7166689;2010-03-01;SHANGHAI VETERINARY RESEARCH INSTITUTE CHINESE ACADEMY OF AGRICULTURAL SCIENCES
suin;71319189;2015-05-20;JILIN HEYUAN BIOLOGICAL ENGINEERING
suin;74962801;2016-08-30;CHENGDU TIANBANG BIOLOGICAL PRODUCT
suin;74358029;2016-05-06;JIANGSU ACADEMY OF AGRICULTURAL SCIENCES
suin;7411098;2011-01-14;pf 
suin;67935906;2014-06-24;HUAZHONG UNIVERSITY OF SCIENCE & TECHNOLOGY
suin;67935906;2014-06-24;WUHAN BEST CARRIER NANO TECHNOLOGY
suin;7209035;2010-11-09;NATIONAL RESEARCH CENTER OF VETERINARY BIOLOGICALS ENGINEERING & TECHNOLOGY
suin;77033560;2016-12-22;WUHAN ENGINEERING SCIENCE & TECHNOLOGY RESEARCH INSTITUTE
suin;77033560;2016-12-22;INSTITUTE OF ANIMAL HUSBANDRY VETERINARY SCIENCES WUHAN ACADEMY OF AGRICULTURAL SCIENCES
suin;32164482;2003-08-29;NIPPON SEIBUTSU KAGAKU KENKYUSHO
suin;36249727;2004-03-09;FEDERAL NOE GOSUDARSTVENNOE UCHREZHDENIE FEDERAL NYJ TSENTR OKHRANY ZDOROV JA ZHIVOTNYKH
suin;36249715;2004-03-09;FEDERAL NOE GOSUDARSTVENNOE UCHREZHDENIE FEDERAL NYJ TSENTR OKHRANY ZDOROV JA ZHIVOTNYKH
suin;36249712;2004-03-09;FEDERAL NOE GOSUDARSTVENNOE UCHREZHDENIE FEDERAL NYJ TSENTR OKHRANY ZDOROV JA ZHIVOTNYKH
suin;7223128;2010-09-30;HARBIN VETERINARY RESEARCH INSTITUTE CAAS
suin;76705746;2015-12-29;PU LIKE BIO ENGINEERING
suin;72285191;2015-12-15;YEBIO BIOENGINEERING
suin;71708813;2003-05-19;US DEPARTMENT OF HEALTH & HUMAN SERVICES
suin;71319195;2015-05-20;JILIN HEYUAN BIOLOGICAL ENGINEERING
suin;70765435;2015-06-09;ZHEJIANG MIBOLERONE BIOLOGICAL TECHNOLOGY
suin;64963708;2013-11-28;JIANGSU ACADEMY OF AGRICULTURAL SCIENCES
suin;72070578;2014-07-21;ST ZOOPROFILATTICO SPERIMENTALE DELLA LOMBARDIA E DELL EMILLIA ROMAGNA BRUNO UBERTINI IZSLER
suin;5210526;2004-07-06;pf 
suin;71307275;2000-11-09;UNIVERSITY OF ILLINOIS
suin;79843102;2017-11-10;ZHEJIANG MIBOLERONE BIOLOGICAL TECHNOLOGY
suin;62041422;2005-05-19;MINKE BIOLOGICAL TECHNOLOGY CENTER LANZHOU
suin;76378123;2017-01-23;BEIJING CANBOLEVER BIOTECHNOLOGY
suin;36140447;2002-04-25;SKIJ NII ZASHCHITY ZHIVOTNYKH
suin;36140447;2002-04-25;FEDERAL INSTITUTE
suin;36119227;1998-05-13;VSEROSSIJSKIJ NI SKIJ I V
suin;36119227;1998-05-13;ETERINARNOJ VIRUSOLOGII I MIKR
suin;69138103;2014-12-15;WUHAN RESEARCH INSTITUTE OF ANIMAL & VETERINARYSCIENCE
suin;83773016;2013-09-05;ZOETIS SERVICES
suin;73912707;2016-04-01;HARBIN VETERINARY RESEARCH INSTITUTE CAAS
suin;71117810;2003-09-22;INSTITUT PASTEUR
